Metabolite	CHEBI:30616	CHEBI:29985	CHEBI:456216	CHEBI:58274						
Coefficient	-1	-1	1	1						
RXN_ID	19543	None	None	None	None	None				
Metabolite	CHEBI:15378	CHEBI:58274	CHEBI:57783	CHEBI:58066	CHEBI:58349	CHEBI:43474				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	G5SADs	None	None	None						
Metabolite	CHEBI:58066	CHEBI:15893	CHEBI:15378	CHEBI:15377						
Coefficient	-1	1	1	1						
RXN_ID	16846	None	None	None	None	None				
Metabolite	CHEBI:57288	CHEBI:15377	CHEBI:16452	CHEBI:16947	CHEBI:57287	CHEBI:15378				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	14717	None	None	None	None					
Metabolite	CHEBI:16897	CHEBI:15377	CHEBI:58702	CHEBI:58394	CHEBI:43474					
Coefficient	-1	-1	-1	1	1					
RXN_ID	21969	None	None							
Metabolite	CHEBI:58394	CHEBI:32364	CHEBI:43474							
Coefficient	-1	1	1							
RXN_ID	21096	None	None							
Metabolite	CHEBI:32364	CHEBI:16630	CHEBI:15377							
Coefficient	-1	1	1							
RXN_ID	24849	None	None							
Metabolite	CHEBI:16630	CHEBI:36241	CHEBI:15377							
Coefficient	-1	1	1							
RXN_ID	17739	None	None	None	None					
Metabolite	CHEBI:16630	CHEBI:15378	CHEBI:57783	CHEBI:58349	CHEBI:36208					
Coefficient	-1	-1	-1	1	1					
RXN_ID	13121	None	None	None	None					
Metabolite	CHEBI:30616	CHEBI:36208	CHEBI:145989	CHEBI:456216	CHEBI:15378					
Coefficient	-1	-1	1	1	1					
RXN_ID	21256	None	None	None						
Metabolite	CHEBI:145989	CHEBI:58702	CHEBI:57701	CHEBI:43474						
Coefficient	-1	-1	1	1						
RXN_ID	21021	None	None							
Metabolite	CHEBI:57701	CHEBI:29748	CHEBI:43474							
Coefficient	-1	1	1							
RXN_ID	13897	None								
Metabolite	CHEBI:29748	CHEBI:29934								
Coefficient	-1	1								
RXN_ID	16506	None	None							
Metabolite	CHEBI:29748	CHEBI:17879	CHEBI:15361							
Coefficient	-1	1	1							
RXN_ID	21733	None	None	None	None	None				
Metabolite	CHEBI:29748	CHEBI:58359	CHEBI:16567	CHEBI:15378	CHEBI:29985	CHEBI:15361				
Coefficient	-1	-1	1	1	1	1				
RXN_ID	24730	None	None	None						
Metabolite	CHEBI:16567	CHEBI:15378	CHEBI:17296	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	23117	None	None	None	None	None				
Metabolite	CHEBI:17879	CHEBI:30616	CHEBI:57287	CHEBI:57356	CHEBI:456215	CHEBI:33019				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	11672	None	None	None						
Metabolite	CHEBI:29748	CHEBI:58359	CHEBI:58406	CHEBI:29985						
Coefficient	-1	-1	1	1						
RXN_ID	16202	None	None	None						
Metabolite	CHEBI:58406	CHEBI:17836	CHEBI:15378	CHEBI:15361						
Coefficient	-1	1	1	1						
RXN_ID	59379	None								
Metabolite	CHEBI:58406	CHEBI:143070								
Coefficient	-1	1								
RXN_ID	59381	None	None	None	None	None				
Metabolite	CHEBI:143070	CHEBI:57540	CHEBI:143071	CHEBI:16526	CHEBI:15378	CHEBI:57945				
Coefficient	-1	-1	1	1	1	1				
RXN_ID	59384	None	None	None						
Metabolite	CHEBI:16810	CHEBI:143072	CHEBI:143071	CHEBI:29985						
Coefficient	-1	-1	1	1						
RXN_ID	PDC4APADH	None	None	None						
Metabolite	CHEBI:143071	CHEBI:15378	CHEBI:4APAADH	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	ADHDH4APAA	None	None	None	None	None				
Metabolite	CHEBI:4APAADH	CHEBI:57540	CHEBI:15377	CHEBI:4APAA	CHEBI:57945	CHEBI:15378				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	ADH4AETH	None	None	None	None					
Metabolite	CHEBI:4APAADH	CHEBI:57945	CHEBI:15378	CHEBI:4APETH	CHEBI:57540					
Coefficient	-1	-1	-1	1	1					
RXN_ID	AAADC4AEA	None	None							
Metabolite	CHEBI:143072	CHEBI:4APEAM	CHEBI:16526							
Coefficient	-1	1	1							
RXN_ID	PAAL4AC	None	None							
Metabolite	CHEBI:143072	CHEBI:4ACAA	CHEBI:28938							
Coefficient	-1	1	1							
RXN_ID	18985	None								
Metabolite	CHEBI:29748	CHEBI:29780								
Coefficient	-1	1								
RXN_ID	16710	None	None	None	None					
Metabolite	CHEBI:59560	CHEBI:57912	CHEBI:15379	CHEBI:15642	CHEBI:58266					
Coefficient	-1	-1	-1	1	1					
RXN_ID	18534	None	None	None						
Metabolite	CHEBI:58266	CHEBI:15378	CHEBI:16526	CHEBI:350546						
Coefficient	-1	-1	1	1						
RXN_ID	25218	None	None	None	None					
Metabolite	CHEBI:57288	CHEBI:350546	CHEBI:57287	CHEBI:15378	CHEBI:17697					
Coefficient	-1	-1	1	1	1					
RXN_ID	15574	None	None	None	None					
Metabolite	CHEBI:17697	CHEBI:59789	CHEBI:15378	CHEBI:16796	CHEBI:57856					
Coefficient	-1	-1	1	1	1					
RXN_ID	SOMTTF	None	None	None	None					
Metabolite	CHEBI:18608	CHEBI:350546	CHEBI:5MTOTPAM	CHEBI:57453	CHEBI:15378					
Coefficient	-1	-1	1	1	1					
RXN_ID	17418	None	None	None	None					
Metabolite	CHEBI:30616	CHEBI:506227	CHEBI:456216	CHEBI:15378	CHEBI:57513					
Coefficient	1	1	-1	-1	-1					
RXN_ID	10293	None	None	None	None					
Metabolite	CHEBI:57288	CHEBI:58725	CHEBI:57287	CHEBI:15378	CHEBI:57513					
Coefficient	-1	-1	1	1	1					
RXN_ID	13238	None	None	None						
Metabolite	CHEBI:57579	CHEBI:58359	CHEBI:58725	CHEBI:29985						
Coefficient	-1	-1	1	1						
RXN_ID	23427	None								
Metabolite	CHEBI:58516	CHEBI:58725								
Coefficient	-1	1								
RXN_ID	13726	None	None	None	None					
Metabolite	CHEBI:57288	CHEBI:58516	CHEBI:57287	CHEBI:15378	CHEBI:57776					
Coefficient	-1	-1	1	1	1					
RXN_ID	13510	None	None	None	None					
Metabolite	CHEBI:15378	CHEBI:57776	CHEBI:46398	CHEBI:33019	CHEBI:57705					
Coefficient	-1	-1	-1	1	1					
RXN_ID	13870	None	None	None	None					
Metabolite	CHEBI:57540	CHEBI:29934	CHEBI:36242	CHEBI:16526	CHEBI:57945					
Coefficient	-1	-1	1	1	1					
RXN_ID	18698	None	None	None						
Metabolite	CHEBI:36242	CHEBI:15378	CHEBI:15621	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	17273	None	None	None	None	None				
Metabolite	CHEBI:15621	CHEBI:15377	CHEBI:57540	CHEBI:48999	CHEBI:15378	CHEBI:57945				
Coefficient	-1	-1	-1	1	2	1				
RXN_ID	TYRO	None	None	None	None	None				
Metabolite	CHEBI:1879	CHEBI:57540	CHEBI:15621	CHEBI:57945	CHEBI:15378					
Coefficient	1	1	-1	-1	-1					
RXN_ID	23366	None	None	None	None					
Metabolite	CHEBI:36242	CHEBI:15378	CHEBI:57945	CHEBI:36659	CHEBI:57540					
Coefficient	-1	-1	-1	1	1					
RXN_ID	21651	None	None	None	None					
Metabolite	CHEBI:15378	CHEBI:29934	CHEBI:18005	CHEBI:16526	CHEBI:15377					
Coefficient	-1	-1	1	1	1					
RXN_ID	38353	None	None	None	None					
Metabolite	CHEBI:18005	CHEBI:15378	CHEBI:57945	CHEBI:11009	CHEBI:57540					
Coefficient	-1	-1	-1	1	1					
RXN_ID	21411	None	None	None	None	None	None			
Metabolite	CHEBI:15377	CHEBI:58095	CHEBI:57540	CHEBI:18005	CHEBI:15378	CHEBI:57945	CHEBI:28938			
Coefficient	-1	-1	-1	1	1	1	1			
RXN_ID	21385	None	None							
Metabolite	CHEBI:58095	CHEBI:28938	CHEBI:15669							
Coefficient	-1	1	1							
RXN_ID	46923	None	None	None						
Metabolite	CHEBI:15378	CHEBI:15669	CHEBI:16526	CHEBI:27452						
Coefficient	-1	-1	1	1						
RXN_ID	15096	None	None	None						
Metabolite	CHEBI:16810	CHEBI:58315	CHEBI:36242	CHEBI:29985						
Coefficient	-1	-1	1	1						
RXN_ID	MDDH	None	None	None	None					
Metabolite	CHEBI:17756	CHEBI:57540	CHEBI:15378	CHEBI:57945	CHEBI:36656					
Coefficient	-1	-1	1	1	1					
RXN_ID	SMDS									
Metabolite	CHEBI:18005	CHEBI:15379	CHEBI:17756	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	24045	None	None	None						
Metabolite	CHEBI:36241	CHEBI:15379	CHEBI:58358	CHEBI:15378						
Coefficient	-1	-1	1	1						
RXN_ID	29588	None	None	None	None					
Metabolite	CHEBI:61985	CHEBI:58349	CHEBI:58304	CHEBI:15378	CHEBI:57783					
Coefficient	-1	-1	1	1	1					
RXN_ID	CHMST									
Metabolite	CHEBI:58358	CHEBI:61985								
Coefficient	-1	1								
RXN_ID	14348	None	None	None						
Metabolite	CHEBI:15378	CHEBI:58315	CHEBI:16526	CHEBI:327995						
Coefficient	-1	-1	1	1						
RXN_ID	HPAB	None	None	None	None	None	None			
Metabolite	CHEBI:58315	CHEBI:58307	CHEBI:15379	CHEBI:57504	CHEBI:57692	CHEBI:15377	CHEBI:15378			
Coefficient	-1	-1	-1	1	1	1	1			
RXN_ID	12273	None	None	None						
Metabolite	CHEBI:15378	CHEBI:57504	CHEBI:16526	CHEBI:59905						
Coefficient	-1	-1	1	1						
RXN_ID	27947	None	None	None	None	None				
Metabolite	CHEBI:59905	CHEBI:15377	CHEBI:15379	CHEBI:27978	CHEBI:16240	CHEBI:28938				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	ADHDPM	None	None	None	None					
Metabolite	CHEBI:27978	CHEBI:57945	CHEBI:15378	CHEBI:57540	CHEBI:3HXTYR					
Coefficient	-1	-1	-1	1	1					
RXN_ID	21705	None	None	None	None					
Metabolite	CHEBI:15377	CHEBI:58315	CHEBI:28938	CHEBI:15882	CHEBI:15361					
Coefficient	-1	-1	1	1	1					
RXN_ID	17062	None	None	None	None	None	None			
Metabolite	CHEBI:15378	CHEBI:57783	CHEBI:15379	CHEBI:15882	CHEBI:18135	CHEBI:15377	CHEBI:58349			
Coefficient	-1	-1	-1	-1	1	1	1			
RXN_ID	23853	None	None	None						
Metabolite	CHEBI:18135	CHEBI:15379	CHEBI:32379	CHEBI:15378						
Coefficient	-1	-1	1	2						
RXN_ID	24907	None	None							
Metabolite	CHEBI:58315	CHEBI:28938	CHEBI:12876							
Coefficient	-1	1	1							
RXN_ID	4CMCOAS	None	None	None	None	None				
Metabolite	CHEBI:12876	CHEBI:30616	CHEBI:57287	CHEBI:57355	CHEBI:456215	CHEBI:33019				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	11937	None	None	None	None	None				
Metabolite	CHEBI:57355	CHEBI:15378	CHEBI:57384	CHEBI:16526	CHEBI:57287	CHEBI:45713				
Coefficient	-1	-3	-3	4	4	1				
RXN_ID	33228	None	None	None						
Metabolite	CHEBI:15378	CHEBI:12876	CHEBI:1883	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	12521	None	None							
Metabolite	CHEBI:57504	CHEBI:57770	CHEBI:28938							
Coefficient	-1	1	1							
RXN_ID	C3MOGN	None	None	None	None	None	None			
Metabolite	CHEBI:12876	CHEBI:58307	CHEBI:15379	CHEBI:57770	CHEBI:57692	CHEBI:15377	CHEBI:15378			
Coefficient	-1	-1	-1	1	1	1	1			
RXN_ID	20226	None	None	None	None					
Metabolite	CHEBI:57770	CHEBI:59789	CHEBI:15378	CHEBI:57856	CHEBI:29749					
Coefficient	-1	-1	1	1	1					
RXN_ID	14186	None	None	None						
Metabolite	CHEBI:18005	CHEBI:15378	CHEBI:16424	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	ALCD25yi	None	None	None	None					
Metabolite	CHEBI:16424	CHEBI:57783	CHEBI:15378	CHEBI:2PETO	CHEBI:58349					
Coefficient	-1	-1	-1	1	1					
RXN_ID	21393	None	None	None	None	None				
Metabolite	CHEBI:16424	CHEBI:15377	CHEBI:57540	CHEBI:18401	CHEBI:15378	CHEBI:57945				
Coefficient	-1	-1	-1	1	2	1				
RXN_ID	20957	None	None	None	None	None				
Metabolite	CHEBI:18401	CHEBI:30616	CHEBI:57287	CHEBI:456215	CHEBI:33019	CHEBI:57390				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	PHAE4PB	None	None	None	None	None	None			
Metabolite	CHEBI:57390	CHEBI:57288	CHEBI:57945	CHEBI:15378	CHEBI:57287	CHEBI:57540	CHEBI:75317			
Coefficient	-1	-1	-2	-1	2	2	1			
RXN_ID	PHAE6HX	None	None	None	None	None	None	None		
Metabolite	CHEBI:57390	CHEBI:57288	CHEBI:57945	CHEBI:15378	CHEBI:57287	CHEBI:57540	CHEBI:15377	CHEBI:6PHX		
Coefficient	-1	-2	-4	-3	3	4	1	1		
RXN_ID	C4CYC	None	None	None						
Metabolite	CHEBI:57352	CHEBI:57287	CHEBI:36592	CHEBI:15378						
Coefficient	-1	1	1	1						
RXN_ID	14111	None	None	None	None					
Metabolite	CHEBI:15893	CHEBI:15378	CHEBI:57783	CHEBI:60039	CHEBI:58349					
Coefficient	-1	-2	-1	1	1					
RXN_ID	20317	None	None	None	None					
Metabolite	CHEBI:60039	CHEBI:58349	CHEBI:39785	CHEBI:15378	CHEBI:57783					
Coefficient	-1	-1	1	1	1					
RXN_ID	25161	None	None	None						
Metabolite	CHEBI:16810	CHEBI:46911	CHEBI:29985	CHEBI:58066						
Coefficient	-1	-1	1	1						
RXN_ID	10557	None	None	None	None					
Metabolite	CHEBI:59776	CHEBI:32682	CHEBI:15378	CHEBI:57304	CHEBI:43474					
Coefficient	-1	-1	1	1	1					
RXN_ID	23621	None	None	None	None	None				
Metabolite	CHEBI:30616	CHEBI:57304	CHEBI:456215	CHEBI:57303	CHEBI:33019	CHEBI:15378				
Coefficient	-1	-1	1	1	1	1				
RXN_ID	20022	None	None	None	None	None				
Metabolite	CHEBI:16810	CHEBI:57303	CHEBI:15379	CHEBI:58647	CHEBI:16526	CHEBI:30031				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	17002	None	None	None						
Metabolite	CHEBI:58647	CHEBI:15377	CHEBI:57302	CHEBI:16199						
Coefficient	-1	-1	1	1						
RXN_ID	11901	None	None	None	None					
Metabolite	CHEBI:15404	CHEBI:57540	CHEBI:57499	CHEBI:16526	CHEBI:57945					
Coefficient	-1	-1	1	1	1					
RXN_ID	12929	None	None	None	None	None				
Metabolite	CHEBI:16810	CHEBI:57288	CHEBI:15377	CHEBI:58884	CHEBI:57287	CHEBI:15378				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	15487	None	None							
Metabolite	CHEBI:58174	CHEBI:15377	CHEBI:15404							
Coefficient	-1	-1	1							
RXN_ID	26102	None	None							
Metabolite	CHEBI:58884	CHEBI:58174	CHEBI:15377							
Coefficient	-1	1	1							
RXN_ID	OXPSP	None	None	None	None	None	None	None	None	
Metabolite	CHEBI:57499	CHEBI:57288	CHEBI:15377	CHEBI:57540	CHEBI:72701	CHEBI:57287	CHEBI:16526	CHEBI:57945	CHEBI:15378	
Coefficient	-1	-1	-1	-1	1	1	1	1	1	
RXN_ID	ACTC6	None	None	None						
Metabolite	CHEBI:57826	CHEBI:57288	CHEBI:6ACACoA	CHEBI:30089						
Coefficient	-1	-1	1	1						
RXN_ID	C6CYC	None	None	None						
Metabolite	CHEBI:6ACACoA	CHEBI:57287	CHEBI:28579	CHEBI:15378						
Coefficient	-1	1	1	1						
RXN_ID	ACSP2OP	None	None	None	None	None				
Metabolite	CHEBI:72701	CHEBI:15378	CHEBI:57972	CHEBI:57826	CHEBI:15361	CHEBI:16526				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	19642	None	None	None	None	None				
Metabolite	CHEBI:32373	CHEBI:30616	CHEBI:57287	CHEBI:57355	CHEBI:456215	CHEBI:33019				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	11770	None	None	None						
Metabolite	CHEBI:58017	CHEBI:16567	CHEBI:33019	CHEBI:18277						
Coefficient	-1	-1	1	1						
RXN_ID	21541	None								
Metabolite	CHEBI:18277	CHEBI:58613								
Coefficient	-1	1								
RXN_ID	23477	None	None	None	None					
Metabolite	CHEBI:58613	CHEBI:15378	CHEBI:58866	CHEBI:16526	CHEBI:15377					
Coefficient	-1	-1	1	1	1					
RXN_ID	10533	None	None	None	None					
Metabolite	CHEBI:58866	CHEBI:33384	CHEBI:59776	CHEBI:15377	CHEBI:57912					
Coefficient	-1	-1	1	1	1					
